Flight Date,Airline,Airline IATA,Flight Number,Departure Airport,Departure IATA,Departure Scheduled,Departure Actual,Departure Delay,Arrival Airport,Arrival IATA,Arrival Scheduled,Arrival Actual,Arrival Delay,Flight Status,Aircraft,Departure Hour,Day of Week,Is Delayed,Route
2026-04-28,Saudia,SV,6630.0,King Abdulaziz International,JED,2026-04-28 11:50:00+00:00,2026-04-28T12:12:00+00:00,3.0,Abha,AHB,2026-04-28 13:05:00+00:00,2026-04-28T13:08:00+00:00,3.0,active,,11,Tuesday,False,JED → AHB
2026-04-28,Saudia,SV,570.0,King Abdulaziz International,JED,2026-04-28 11:40:00+00:00,2026-04-28T11:46:00+00:00,6.0,Abu Dhabi International,AUH,2026-04-28 15:25:00+00:00,2026-04-28T14:58:00+00:00,-27.0,landed,,11,Tuesday,False,JED → AUH
2026-04-28,Garuda Indonesia,GA,9110.0,King Abdulaziz International,JED,2026-04-28 11:40:00+00:00,2026-04-28T11:46:00+00:00,6.0,Abu Dhabi International,AUH,2026-04-28 15:25:00+00:00,2026-04-28T14:58:00+00:00,-27.0,landed,,11,Tuesday,False,JED → AUH
2026-04-28,Etihad Airways,EY,3202.0,King Abdulaziz International,JED,2026-04-28 11:40:00+00:00,2026-04-28T11:46:00+00:00,6.0,Abu Dhabi International,AUH,2026-04-28 15:25:00+00:00,2026-04-28T14:58:00+00:00,-27.0,landed,,11,Tuesday,False,JED → AUH
2026-04-28,Air India Express,IX,779.0,King Abdulaziz International,JED,2026-04-28 11:40:00+00:00,2026-04-28T11:40:00+00:00,0.0,Kannur International Airport,CNN,2026-04-28 20:10:00+00:00,2026-04-28T20:10:00+00:00,0.0,unknown,,11,Tuesday,False,JED → CNN
2026-04-28,flynas,XY,581.0,King Abdulaziz International,JED,2026-04-28 11:35:00+00:00,2026-04-28T11:35:00+00:00,0.0,Mubarak International,HMB,2026-04-28 12:20:00+00:00,2026-04-28T12:20:00+00:00,0.0,active,,11,Tuesday,False,JED → HMB
2026-04-28,Qatar Airways,QR,1191.0,King Abdulaziz International,JED,2026-04-28 14:30:00+00:00,2026-04-28T14:55:00+00:00,25.0,Doha International,DOH,2026-04-28 17:00:00+00:00,2026-04-28T16:46:00+00:00,-14.0,landed,,14,Tuesday,False,JED → DOH
2026-04-28,RwandAir,WB,1701.0,King Abdulaziz International,JED,2026-04-28 14:30:00+00:00,2026-04-28T14:55:00+00:00,25.0,Doha International,DOH,2026-04-28 17:00:00+00:00,2026-04-28T16:46:00+00:00,-14.0,landed,,14,Tuesday,False,JED → DOH
2026-04-28,Virgin Australia,VA,6177.0,King Abdulaziz International,JED,2026-04-28 14:30:00+00:00,2026-04-28T14:55:00+00:00,25.0,Doha International,DOH,2026-04-28 17:00:00+00:00,2026-04-28T16:46:00+00:00,-14.0,landed,,14,Tuesday,False,JED → DOH
2026-04-28,Malaysia Airlines,MH,4149.0,King Abdulaziz International,JED,2026-04-28 14:30:00+00:00,2026-04-28T14:55:00+00:00,25.0,Doha International,DOH,2026-04-28 17:00:00+00:00,2026-04-28T16:46:00+00:00,-14.0,landed,,14,Tuesday,False,JED → DOH
2026-04-28,Iberia,IB,6307.0,King Abdulaziz International,JED,2026-04-28 14:30:00+00:00,2026-04-28T14:55:00+00:00,25.0,Doha International,DOH,2026-04-28 17:00:00+00:00,2026-04-28T16:46:00+00:00,-14.0,landed,,14,Tuesday,False,JED → DOH
2026-04-28,British Airways,BA,2361.0,King Abdulaziz International,JED,2026-04-28 14:30:00+00:00,2026-04-28T14:55:00+00:00,25.0,Doha International,DOH,2026-04-28 17:00:00+00:00,2026-04-28T16:46:00+00:00,-14.0,landed,,14,Tuesday,False,JED → DOH
2026-04-28,Ethiopian Airlines,ET,3405.0,King Abdulaziz International,JED,2026-04-28 11:18:00+00:00,2026-04-28T11:13:00+00:00,-5.0,Maastricht/aachen,MST,2026-04-28 16:07:00+00:00,2026-04-28T15:56:00+00:00,-11.0,landed,,11,Tuesday,False,JED → MST
2026-04-28,flyadeal,F3,307.0,King Abdulaziz International,JED,2026-04-28 11:05:00+00:00,2026-04-28T11:22:00+00:00,17.0,King Fahd International Airport,DMM,2026-04-28 13:05:00+00:00,2026-04-28T12:59:00+00:00,-6.0,landed,,11,Tuesday,False,JED → DMM
2026-04-28,Saudia,SV,6598.0,King Abdulaziz International,JED,2026-04-28 11:05:00+00:00,2026-04-28T11:22:00+00:00,17.0,King Fahd International Airport,DMM,2026-04-28 13:05:00+00:00,2026-04-28T12:59:00+00:00,-6.0,landed,,11,Tuesday,False,JED → DMM
2026-04-28,Saudia,SV,1114.0,King Abdulaziz International,JED,2026-04-28 11:00:00+00:00,2026-04-28T11:10:00+00:00,10.0,King Fahd International Airport,DMM,2026-04-28 13:05:00+00:00,2026-04-28T12:45:00+00:00,-20.0,landed,,11,Tuesday,False,JED → DMM
2026-04-28,Saudia,SV,1028.0,King Abdulaziz International,JED,2026-04-28 11:00:00+00:00,2026-04-28T11:15:00+00:00,15.0,King Khaled International,RUH,2026-04-28 12:45:00+00:00,2026-04-28T12:28:00+00:00,-17.0,landed,,11,Tuesday,False,JED → RUH
2026-04-28,Yemenia,IY,525.0,King Abdulaziz International,JED,2026-04-28 11:00:00+00:00,2026-04-28T11:20:00+00:00,5.0,Socotra,SCT,2026-04-28 14:00:00+00:00,2026-04-28T14:20:00+00:00,20.0,active,,11,Tuesday,False,JED → SCT
2026-04-28,Saudia,SV,1256.0,King Abdulaziz International,JED,2026-04-28 10:50:00+00:00,2026-04-28T11:00:00+00:00,10.0,Gassim Regional Airport,ELQ,2026-04-28 12:15:00+00:00,2026-04-28T12:05:00+00:00,-10.0,landed,,10,Tuesday,False,JED → ELQ
2026-04-28,Malaysia Airlines,MH,4809.0,King Abdulaziz International,JED,2026-04-28 10:50:00+00:00,2026-04-28T11:00:00+00:00,10.0,Gassim Regional Airport,ELQ,2026-04-28 12:15:00+00:00,2026-04-28T12:05:00+00:00,-10.0,landed,,10,Tuesday,False,JED → ELQ
2026-04-28,flynas,XY,453.0,King Abdulaziz International,JED,2026-04-28 10:45:00+00:00,2026-04-28T11:18:00+00:00,1.0,Nejran,EAM,2026-04-28 12:30:00+00:00,2026-04-28T13:03:00+00:00,33.0,active,,10,Tuesday,False,JED → EAM
2026-04-28,Emirates,EK,806.0,King Abdulaziz International,JED,2026-04-28 10:45:00+00:00,2026-04-28T10:53:00+00:00,8.0,Dubai,DXB,2026-04-28 14:45:00+00:00,2026-04-28T14:09:00+00:00,-36.0,landed,,10,Tuesday,False,JED → DXB
2026-04-28,Air Canada,AC,7587.0,King Abdulaziz International,JED,2026-04-28 10:45:00+00:00,2026-04-28T10:53:00+00:00,8.0,Dubai,DXB,2026-04-28 14:45:00+00:00,2026-04-28T14:09:00+00:00,-36.0,landed,,10,Tuesday,False,JED → DXB
2026-04-28,flynas,XY,20.0,King Abdulaziz International,JED,2026-04-28 10:40:00+00:00,2026-04-28T10:48:00+00:00,8.0,King Khaled International,RUH,2026-04-28 12:25:00+00:00,2026-04-28T11:58:00+00:00,-27.0,landed,,10,Tuesday,False,JED → RUH
2026-04-28,Saudia,SV,840.0,King Abdulaziz International,JED,2026-04-28 10:35:00+00:00,2026-04-28T10:58:00+00:00,23.0,Kuala Lumpur International Airport (klia),KUL,2026-04-29 00:35:00+00:00,2026-04-28T23:49:00+00:00,-46.0,landed,,10,Tuesday,False,JED → KUL
2026-04-28,Vietnam Airlines,VN,3332.0,King Abdulaziz International,JED,2026-04-28 10:35:00+00:00,2026-04-28T10:58:00+00:00,23.0,Kuala Lumpur International Airport (klia),KUL,2026-04-29 00:35:00+00:00,2026-04-28T23:49:00+00:00,-46.0,landed,,10,Tuesday,False,JED → KUL
2026-04-28,Malaysia Airlines,MH,4752.0,King Abdulaziz International,JED,2026-04-28 10:35:00+00:00,2026-04-28T10:58:00+00:00,23.0,Kuala Lumpur International Airport (klia),KUL,2026-04-29 00:35:00+00:00,2026-04-28T23:49:00+00:00,-46.0,landed,,10,Tuesday,False,JED → KUL
2026-04-28,Garuda Indonesia,GA,9924.0,King Abdulaziz International,JED,2026-04-28 10:35:00+00:00,2026-04-28T10:58:00+00:00,23.0,Kuala Lumpur International Airport (klia),KUL,2026-04-29 00:35:00+00:00,2026-04-28T23:49:00+00:00,-46.0,landed,,10,Tuesday,False,JED → KUL
2026-04-28,Saudia,SV,201.0,King Abdulaziz International,JED,2026-04-28 10:35:00+00:00,2026-04-28T10:43:00+00:00,8.0,Leonardo Da Vinci (Fiumicino),FCO,2026-04-28 14:40:00+00:00,2026-04-28T14:27:00+00:00,-13.0,landed,,10,Tuesday,False,JED → FCO
2026-04-28,Alitalia,AZ,7235.0,King Abdulaziz International,JED,2026-04-28 10:35:00+00:00,2026-04-28T10:43:00+00:00,8.0,Leonardo Da Vinci (Fiumicino),FCO,2026-04-28 14:40:00+00:00,2026-04-28T14:27:00+00:00,-13.0,landed,,10,Tuesday,False,JED → FCO
2026-04-28,Aerolineas Argentinas,AR,7913.0,King Abdulaziz International,JED,2026-04-28 10:35:00+00:00,2026-04-28T10:43:00+00:00,8.0,Leonardo Da Vinci (Fiumicino),FCO,2026-04-28 14:40:00+00:00,2026-04-28T14:27:00+00:00,-13.0,landed,,10,Tuesday,False,JED → FCO
2026-04-28,Tarco Air,3T,203.0,King Abdulaziz International,JED,2026-04-28 10:30:00+00:00,2026-04-28T10:30:00+00:00,0.0,Port Sudan,PZU,2026-04-28 10:30:00+00:00,2026-04-28T10:30:00+00:00,0.0,active,,10,Tuesday,False,JED → PZU
2026-04-28,euroairlines,Q4,7503.0,King Abdulaziz International,JED,2026-04-28 10:30:00+00:00,2026-04-28T10:30:00+00:00,0.0,Port Sudan,PZU,2026-04-28 10:30:00+00:00,2026-04-28T10:30:00+00:00,0.0,scheduled,,10,Tuesday,False,JED → PZU
2026-04-28,Saudia,SV,229.0,King Abdulaziz International,JED,2026-04-28 10:25:00+00:00,2026-04-28T11:05:00+00:00,26.0,El Prat De Llobregat,BCN,2026-04-28 15:05:00+00:00,2026-04-28T15:31:00+00:00,26.0,landed,,10,Tuesday,True,JED → BCN
2026-04-28,Air Europa,UX,3899.0,King Abdulaziz International,JED,2026-04-28 10:25:00+00:00,2026-04-28T11:05:00+00:00,26.0,El Prat De Llobregat,BCN,2026-04-28 15:05:00+00:00,2026-04-28T15:31:00+00:00,26.0,landed,,10,Tuesday,True,JED → BCN
2026-04-28,Saudia,SV,175.0,King Abdulaziz International,JED,2026-04-28 10:25:00+00:00,2026-04-28T10:41:00+00:00,11.0,Franz Josef Strauss,MUC,2026-04-28 14:55:00+00:00,2026-04-28T15:06:00+00:00,11.0,landed,,10,Tuesday,False,JED → MUC
2026-04-28,flyadeal,F3,385.0,King Abdulaziz International,JED,2026-04-28 10:25:00+00:00,2026-04-28T10:39:00+00:00,14.0,Tabuk,TUU,2026-04-28 11:55:00+00:00,2026-04-28T11:55:00+00:00,0.0,active,,10,Tuesday,False,JED → TUU
2026-04-28,Saudia,SV,6642.0,King Abdulaziz International,JED,2026-04-28 10:25:00+00:00,2026-04-28T10:39:00+00:00,14.0,Tabuk,TUU,2026-04-28 11:55:00+00:00,2026-04-28T11:55:00+00:00,0.0,active,,10,Tuesday,False,JED → TUU
2026-04-28,Ethiopian Airlines,ET,3702.0,King Abdulaziz International,JED,2026-04-28 10:15:00+00:00,2026-04-28T14:05:00+00:00,230.0,Liege Airport,LGG,2026-04-28 14:46:00+00:00,2026-04-28T18:36:00+00:00,230.0,scheduled,,10,Tuesday,True,JED → LGG
2026-04-28,Saudia,SV,341.0,King Abdulaziz International,JED,2026-04-28 10:10:00+00:00,2026-04-28T10:56:00+00:00,40.0,Houari Boumediene,ALG,2026-04-28 13:30:00+00:00,2026-04-28T14:09:00+00:00,39.0,scheduled,,10,Tuesday,True,JED → ALG
2026-04-28,flynas,XY,587.0,King Abdulaziz International,JED,2026-04-28 10:00:00+00:00,2026-04-28T10:00:00+00:00,0.0,Sphinx International Airport,SPX,2026-04-28 11:05:00+00:00,2026-04-28T11:05:00+00:00,0.0,active,,10,Tuesday,False,JED → SPX
2026-04-28,Saudia,SV,1026.0,King Abdulaziz International,JED,2026-04-28 10:00:00+00:00,2026-04-28T10:12:00+00:00,12.0,King Khaled International,RUH,2026-04-28 11:45:00+00:00,2026-04-28T11:21:00+00:00,-24.0,landed,,10,Tuesday,False,JED → RUH
2026-04-28,Saudia,SV,257.0,King Abdulaziz International,JED,2026-04-28 10:00:00+00:00,2026-04-28T10:09:00+00:00,9.0,Istanbul Airport,IST,2026-04-28 13:45:00+00:00,2026-04-28T13:40:00+00:00,-5.0,landed,,10,Tuesday,False,JED → IST
2026-04-28,Saudia,SV,237.0,King Abdulaziz International,JED,2026-04-28 09:50:00+00:00,2026-04-28T09:57:00+00:00,7.0,Geneve-cointrin,GVA,2026-04-28 14:35:00+00:00,2026-04-28T14:35:00+00:00,0.0,landed,,9,Tuesday,False,JED → GVA
2026-04-28,flyadeal,F3,349.0,King Abdulaziz International,JED,2026-04-28 09:50:00+00:00,2026-04-28T10:00:00+00:00,10.0,Abha,AHB,2026-04-28 11:10:00+00:00,2026-04-28T11:05:00+00:00,-5.0,landed,,9,Tuesday,False,JED → AHB
2026-04-28,Saudia,SV,211.0,King Abdulaziz International,JED,2026-04-28 09:45:00+00:00,2026-04-28T09:54:00+00:00,9.0,Milano Malpensa,MXP,2026-04-28 14:05:00+00:00,2026-04-28T13:56:00+00:00,-9.0,landed,,9,Tuesday,False,JED → MXP
2026-04-28,Garuda Indonesia,GA,9793.0,King Abdulaziz International,JED,2026-04-28 09:45:00+00:00,2026-04-28T09:54:00+00:00,9.0,Milano Malpensa,MXP,2026-04-28 14:05:00+00:00,2026-04-28T13:56:00+00:00,-9.0,landed,,9,Tuesday,False,JED → MXP
2026-04-28,Alitalia,AZ,7241.0,King Abdulaziz International,JED,2026-04-28 09:45:00+00:00,2026-04-28T09:54:00+00:00,9.0,Milano Malpensa,MXP,2026-04-28 14:05:00+00:00,2026-04-28T13:56:00+00:00,-9.0,landed,,9,Tuesday,False,JED → MXP
2026-04-28,Saudia,SV,167.0,King Abdulaziz International,JED,2026-04-28 09:45:00+00:00,2026-04-28T10:02:00+00:00,6.0,Frankfurt International Airport,FRA,2026-04-28 14:45:00+00:00,2026-04-28T14:51:00+00:00,6.0,landed,,9,Tuesday,False,JED → FRA
2026-04-28,Saudia,SV,568.0,King Abdulaziz International,JED,2026-04-28 09:35:00+00:00,2026-04-28T09:51:00+00:00,16.0,Dubai,DXB,2026-04-28 13:30:00+00:00,2026-04-28T13:12:00+00:00,-18.0,landed,,9,Tuesday,False,JED → DXB
2026-04-28,flyadeal,F3,106.0,King Abdulaziz International,JED,2026-04-28 09:35:00+00:00,2026-04-28T09:33:00+00:00,-2.0,King Khaled International,RUH,2026-04-28 11:20:00+00:00,2026-04-28T10:48:00+00:00,-32.0,landed,,9,Tuesday,False,JED → RUH
2026-04-28,Saudia,SV,1766.0,King Abdulaziz International,JED,2026-04-28 09:30:00+00:00,2026-04-28T09:42:00+00:00,12.0,Jazan,GIZ,2026-04-28 11:05:00+00:00,2026-04-28T11:02:00+00:00,-3.0,landed,,9,Tuesday,False,JED → GIZ
2026-04-28,Malaysia Airlines,MH,4816.0,King Abdulaziz International,JED,2026-04-28 09:30:00+00:00,2026-04-28T09:42:00+00:00,12.0,Jazan,GIZ,2026-04-28 11:05:00+00:00,2026-04-28T11:02:00+00:00,-3.0,landed,,9,Tuesday,False,JED → GIZ
2026-04-28,Saudia,SV,61.0,King Abdulaziz International,JED,2026-04-28 09:15:00+00:00,2026-04-28T09:40:00+00:00,25.0,Lester B. Pearson International,YYZ,2026-04-28 15:25:00+00:00,2026-04-28T15:15:00+00:00,-10.0,landed,,9,Tuesday,False,JED → YYZ
2026-04-28,flynas,XY,6.0,King Abdulaziz International,JED,2026-04-28 09:10:00+00:00,2026-04-28T09:15:00+00:00,5.0,King Khaled International,RUH,2026-04-28 10:55:00+00:00,2026-04-28T10:25:00+00:00,-30.0,landed,,9,Tuesday,False,JED → RUH
2026-04-28,Saudia,SV,728.0,King Abdulaziz International,JED,2026-04-28 09:10:00+00:00,2026-04-28T09:14:00+00:00,4.0,Islamabad International,ISB,2026-04-28 16:10:00+00:00,2026-04-28T15:38:00+00:00,-32.0,landed,,9,Tuesday,False,JED → ISB
2026-04-28,Virgin Atlantic,VS,5721.0,King Abdulaziz International,JED,2026-04-28 09:10:00+00:00,2026-04-28T09:14:00+00:00,4.0,Islamabad International,ISB,2026-04-28 16:10:00+00:00,2026-04-28T15:38:00+00:00,-32.0,landed,,9,Tuesday,False,JED → ISB
2026-04-28,Saudia,SV,301.0,King Abdulaziz International,JED,2026-04-28 09:10:00+00:00,2026-04-28T09:25:00+00:00,5.0,Cairo International Airport,CAI,2026-04-28 10:20:00+00:00,2026-04-28T10:25:00+00:00,5.0,landed,,9,Tuesday,False,JED → CAI
2026-04-28,Malaysia Airlines,MH,4722.0,King Abdulaziz International,JED,2026-04-28 09:10:00+00:00,2026-04-28T09:25:00+00:00,5.0,Cairo International Airport,CAI,2026-04-28 10:20:00+00:00,2026-04-28T10:25:00+00:00,5.0,landed,,9,Tuesday,False,JED → CAI
2026-04-28,flynas,XY,685.0,King Abdulaziz International,JED,2026-04-28 02:25:00+00:00,2026-04-28T02:30:00+00:00,5.0,Bole International,ADD,2026-04-28 04:45:00+00:00,2026-04-28T04:27:00+00:00,-18.0,landed,,2,Tuesday,False,JED → ADD
2026-04-28,Gulf Air,GF,5906.0,King Abdulaziz International,JED,2026-04-28 02:25:00+00:00,2026-04-28T02:30:00+00:00,5.0,Bole International,ADD,2026-04-28 04:45:00+00:00,2026-04-28T04:27:00+00:00,-18.0,landed,,2,Tuesday,False,JED → ADD
2026-04-28,Ethiopian Airlines,ET,4581.0,King Abdulaziz International,JED,2026-04-28 02:25:00+00:00,2026-04-28T02:30:00+00:00,5.0,Bole International,ADD,2026-04-28 04:45:00+00:00,2026-04-28T04:27:00+00:00,-18.0,landed,,2,Tuesday,False,JED → ADD
2026-04-28,Saudia,SV,1541.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:08:00+00:00,8.0,Tabuk,TUU,2026-04-28 10:30:00+00:00,2026-04-28T10:21:00+00:00,-9.0,landed,,9,Tuesday,False,JED → TUU
2026-04-28,Malaysia Airlines,MH,4812.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:08:00+00:00,8.0,Tabuk,TUU,2026-04-28 10:30:00+00:00,2026-04-28T10:21:00+00:00,-9.0,landed,,9,Tuesday,False,JED → TUU
2026-04-28,Saudia,SV,1110.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:06:00+00:00,6.0,King Fahd International Airport,DMM,2026-04-28 11:05:00+00:00,2026-04-28T10:43:00+00:00,-22.0,landed,,9,Tuesday,False,JED → DMM
2026-04-28,Malaysia Airlines,MH,4798.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:06:00+00:00,6.0,King Fahd International Airport,DMM,2026-04-28 11:05:00+00:00,2026-04-28T10:43:00+00:00,-22.0,landed,,9,Tuesday,False,JED → DMM
2026-04-28,Saudia,SV,1024.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:06:00+00:00,6.0,King Khaled International,RUH,2026-04-28 10:45:00+00:00,2026-04-28T10:15:00+00:00,-30.0,landed,,9,Tuesday,False,JED → RUH
2026-04-28,Malaysia Airlines,MH,4756.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:06:00+00:00,6.0,King Khaled International,RUH,2026-04-28 10:45:00+00:00,2026-04-28T10:15:00+00:00,-30.0,landed,,9,Tuesday,False,JED → RUH
2026-04-28,Saudia,SV,215.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:10:00+00:00,6.0,Schiphol,AMS,2026-04-28 14:00:00+00:00,2026-04-28T14:06:00+00:00,6.0,landed,,9,Tuesday,False,JED → AMS
2026-04-28,KLM,KL,3958.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:10:00+00:00,6.0,Schiphol,AMS,2026-04-28 14:00:00+00:00,2026-04-28T14:06:00+00:00,6.0,landed,,9,Tuesday,False,JED → AMS
2026-04-28,Garuda Indonesia,GA,9456.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:10:00+00:00,6.0,Schiphol,AMS,2026-04-28 14:00:00+00:00,2026-04-28T14:06:00+00:00,6.0,landed,,9,Tuesday,False,JED → AMS
2026-04-28,Delta Air Lines,DL,7331.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:10:00+00:00,6.0,Schiphol,AMS,2026-04-28 14:00:00+00:00,2026-04-28T14:06:00+00:00,6.0,landed,,9,Tuesday,False,JED → AMS
2026-04-28,Qatar Airways,QR,1185.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:17:00+00:00,17.0,Doha International,DOH,2026-04-28 11:30:00+00:00,2026-04-28T11:30:00+00:00,0.0,,,9,Tuesday,False,JED → DOH
2026-04-28,Finnair,AY,6506.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:17:00+00:00,17.0,Doha International,DOH,2026-04-28 11:30:00+00:00,2026-04-28T11:30:00+00:00,0.0,,,9,Tuesday,False,JED → DOH
2026-04-28,Malaysia Airlines,MH,4145.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:17:00+00:00,17.0,Doha International,DOH,2026-04-28 11:30:00+00:00,2026-04-28T11:30:00+00:00,0.0,,,9,Tuesday,False,JED → DOH
2026-04-28,RwandAir,WB,1691.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:17:00+00:00,17.0,Doha International,DOH,2026-04-28 11:30:00+00:00,2026-04-28T11:30:00+00:00,0.0,,,9,Tuesday,False,JED → DOH
2026-04-28,Iberia,IB,6124.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:17:00+00:00,17.0,Doha International,DOH,2026-04-28 11:30:00+00:00,2026-04-28T11:30:00+00:00,0.0,,,9,Tuesday,False,JED → DOH
2026-04-28,LATAM Airlines,LA,5628.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:17:00+00:00,17.0,Doha International,DOH,2026-04-28 11:30:00+00:00,2026-04-28T11:30:00+00:00,0.0,,,9,Tuesday,False,JED → DOH
2026-04-28,American Airlines,AA,8213.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:17:00+00:00,17.0,Doha International,DOH,2026-04-28 11:30:00+00:00,2026-04-28T11:30:00+00:00,0.0,,,9,Tuesday,False,JED → DOH
2026-04-28,Cathay Pacific,CX,9343.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:17:00+00:00,17.0,Doha International,DOH,2026-04-28 11:30:00+00:00,2026-04-28T11:30:00+00:00,0.0,,,9,Tuesday,False,JED → DOH
2026-04-28,Badr Airlines,J4,667.0,King Abdulaziz International,JED,2026-04-28 09:00:00+00:00,2026-04-28T09:00:00+00:00,0.0,Port Sudan,PZU,2026-04-28 09:10:00+00:00,2026-04-28T09:10:00+00:00,0.0,,,9,Tuesday,False,JED → PZU
2026-04-28,Turkish Airlines,TK,115.0,King Abdulaziz International,JED,2026-04-28 08:50:00+00:00,2026-04-28T08:52:00+00:00,2.0,Istanbul Airport,IST,2026-04-28 12:50:00+00:00,2026-04-28T12:26:00+00:00,-24.0,landed,,8,Tuesday,False,JED → IST
2026-04-28,Saudia,SV,1700.0,King Abdulaziz International,JED,2026-04-28 08:50:00+00:00,2026-04-28T08:56:00+00:00,6.0,Al-Aqiq,ABT,2026-04-28 09:55:00+00:00,2026-04-28T09:49:00+00:00,-6.0,landed,,8,Tuesday,False,JED → ABT
2026-04-28,Saudia,SV,127.0,King Abdulaziz International,JED,2026-04-28 08:50:00+00:00,2026-04-28T09:02:00+00:00,12.0,Charles De Gaulle,CDG,2026-04-28 13:55:00+00:00,2026-04-28T13:52:00+00:00,-3.0,landed,,8,Tuesday,False,JED → CDG
2026-04-28,Garuda Indonesia,GA,9791.0,King Abdulaziz International,JED,2026-04-28 08:50:00+00:00,2026-04-28T09:02:00+00:00,12.0,Charles De Gaulle,CDG,2026-04-28 13:55:00+00:00,2026-04-28T13:52:00+00:00,-3.0,landed,,8,Tuesday,False,JED → CDG
2026-04-28,Delta Air Lines,DL,7341.0,King Abdulaziz International,JED,2026-04-28 08:50:00+00:00,2026-04-28T09:02:00+00:00,12.0,Charles De Gaulle,CDG,2026-04-28 13:55:00+00:00,2026-04-28T13:52:00+00:00,-3.0,landed,,8,Tuesday,False,JED → CDG
2026-04-28,Air France,AF,6673.0,King Abdulaziz International,JED,2026-04-28 08:50:00+00:00,2026-04-28T09:02:00+00:00,12.0,Charles De Gaulle,CDG,2026-04-28 13:55:00+00:00,2026-04-28T13:52:00+00:00,-3.0,landed,,8,Tuesday,False,JED → CDG
2026-04-28,Biman Bangladesh Airlines,BG,532.0,King Abdulaziz International,JED,2026-04-28 08:50:00+00:00,2026-04-28T09:01:00+00:00,11.0,Zia International,DAC,2026-04-28 18:10:00+00:00,2026-04-28T17:47:00+00:00,-23.0,landed,,8,Tuesday,False,JED → DAC
2026-04-28,Akasa Air,QP,835.0,King Abdulaziz International,JED,2026-04-28 08:45:00+00:00,2026-04-28T08:45:00+00:00,0.0,Kozhikode Airport,CCJ,2026-04-28 17:05:00+00:00,2026-04-28T17:05:00+00:00,0.0,cancelled,,8,Tuesday,False,JED → CCJ
2026-04-28,Saudia,SV,826.0,King Abdulaziz International,JED,2026-04-28 08:40:00+00:00,2026-04-28T08:58:00+00:00,18.0,Soekarno-Hatta International,CGK,2026-04-28 22:45:00+00:00,2026-04-28T22:05:00+00:00,-40.0,landed,,8,Tuesday,False,JED → CGK
2026-04-28,Vietnam Airlines,VN,3246.0,King Abdulaziz International,JED,2026-04-28 08:40:00+00:00,2026-04-28T08:58:00+00:00,18.0,Soekarno-Hatta International,CGK,2026-04-28 22:45:00+00:00,2026-04-28T22:05:00+00:00,-40.0,landed,,8,Tuesday,False,JED → CGK
2026-04-28,Garuda Indonesia,GA,9436.0,King Abdulaziz International,JED,2026-04-28 08:40:00+00:00,2026-04-28T08:58:00+00:00,18.0,Soekarno-Hatta International,CGK,2026-04-28 22:45:00+00:00,2026-04-28T22:05:00+00:00,-40.0,landed,,8,Tuesday,False,JED → CGK
2026-04-28,Saudia,SV,800.0,King Abdulaziz International,JED,2026-04-28 08:30:00+00:00,2026-04-28T08:47:00+00:00,17.0,Multan International,MUX,2026-04-28 15:05:00+00:00,2026-04-28T14:44:00+00:00,-21.0,landed,,8,Tuesday,False,JED → MUX
2026-04-28,Etihad Airways,EY,3394.0,King Abdulaziz International,JED,2026-04-28 08:30:00+00:00,2026-04-28T08:47:00+00:00,17.0,Multan International,MUX,2026-04-28 15:05:00+00:00,2026-04-28T14:44:00+00:00,-21.0,landed,,8,Tuesday,False,JED → MUX
2026-04-28,Saudia,SV,373.0,King Abdulaziz International,JED,2026-04-28 08:25:00+00:00,2026-04-28T08:36:00+00:00,6.0,Mohamed V,CMN,2026-04-28 13:05:00+00:00,2026-04-28T13:11:00+00:00,6.0,landed,,8,Tuesday,False,JED → CMN
2026-04-28,Garuda Indonesia,GA,9668.0,King Abdulaziz International,JED,2026-04-28 08:25:00+00:00,2026-04-28T08:36:00+00:00,6.0,Mohamed V,CMN,2026-04-28 13:05:00+00:00,2026-04-28T13:11:00+00:00,6.0,landed,,8,Tuesday,False,JED → CMN
