iata_code,date,temp_max,temp_min,precipitation,wind_speed
NIM,2023-01-03,29.7,15.6,0.0,21.5
NIM,2023-01-04,30.8,16.0,0.0,22.0
NIM,2023-01-05,32.1,18.2,0.0,20.5
NIM,2023-01-06,33.2,18.0,0.0,22.3
NIM,2023-01-07,33.5,18.5,0.0,19.3
NIM,2023-01-08,34.2,17.2,0.0,17.6
NIM,2023-01-09,33.3,18.7,0.0,19.7
NIM,2023-01-10,31.3,18.5,0.0,20.8
PBH,2023-01-01,7.3,3.2,5.4,7.4
PBH,2023-01-02,8.2,3.4,1.0,7.6
PBH,2023-01-03,11.3,-0.6,0.0,10.9
PBH,2023-01-04,11.5,-0.6,0.0,12.4
PBH,2023-01-05,14.0,-0.5,0.0,8.3
PBH,2023-01-06,15.1,0.1,0.0,9.7
PBH,2023-01-07,14.7,0.0,0.0,8.6
PBH,2023-01-08,14.1,3.9,0.0,9.4
PBH,2023-01-09,15.1,3.5,0.0,8.7
PBH,2023-01-10,14.2,2.5,0.9,12.2
DLA,2023-01-01,31.1,23.5,0.5,14.1
DLA,2023-01-02,30.9,23.9,0.5,13.1
DLA,2023-01-03,31.3,23.8,0.5,13.8
DLA,2023-01-04,31.8,24.1,2.4,14.5
DLA,2023-01-05,29.5,22.8,6.8,16.4
DLA,2023-01-06,30.2,23.2,1.2,16.6
DLA,2023-01-07,29.7,23.7,0.8,14.0
DLA,2023-01-08,30.2,23.7,0.7,15.6
DLA,2023-01-09,29.0,23.4,3.6,16.3
DLA,2023-01-10,30.1,24.0,1.9,12.5
UGC,2023-01-01,3.8,-6.4,0.0,11.7
UGC,2023-01-02,5.6,-1.2,0.0,25.0
UGC,2023-01-03,10.2,0.6,0.5,30.1
UGC,2023-01-04,10.5,-1.7,0.0,17.0
UGC,2023-01-05,11.4,3.1,0.0,17.3
UGC,2023-01-06,4.9,0.9,0.0,15.3
UGC,2023-01-07,10.4,-0.2,0.0,18.5
UGC,2023-01-08,4.4,-4.2,0.0,17.3
UGC,2023-01-09,-3.2,-7.7,0.0,10.5
UGC,2023-01-10,-6.4,-13.9,0.0,13.9
NHT,2023-01-01,11.4,8.2,6.9,28.2
NHT,2023-01-02,8.1,0.4,0.9,11.7
NHT,2023-01-03,12.1,0.1,4.6,30.9
NHT,2023-01-04,12.6,9.9,1.4,30.1
NHT,2023-01-05,12.7,7.9,0.0,26.7
NHT,2023-01-06,11.6,5.5,2.1,29.6
NHT,2023-01-07,11.4,7.1,9.4,31.8
NHT,2023-01-08,8.6,4.2,2.3,26.6
NHT,2023-01-09,8.1,4.2,0.5,24.4
NHT,2023-01-10,12.2,3.3,7.7,32.9
ASB,2023-01-01,9.4,-0.8,0.0,9.2
ASB,2023-01-02,12.1,-0.7,0.0,12.2
ASB,2023-01-03,15.9,1.8,0.0,8.8
ASB,2023-01-04,18.5,6.2,0.0,9.0
ASB,2023-01-05,16.1,7.0,1.2,7.9
ASB,2023-01-06,10.7,4.1,0.4,13.9
ASB,2023-01-07,17.5,2.2,0.0,9.5
ASB,2023-01-08,7.4,0.9,0.7,12.3
ASB,2023-01-09,0.2,-3.2,6.4,12.8
ASB,2023-01-10,-3.2,-6.9,1.5,8.2
KZN,2023-01-01,0.0,-6.0,4.2,28.4
KZN,2023-01-02,0.6,-2.1,9.2,34.5
KZN,2023-01-03,-1.6,-5.0,0.2,32.3
KZN,2023-01-04,-4.3,-13.4,3.1,17.9
KZN,2023-01-05,-7.4,-11.9,1.4,16.6
KZN,2023-01-06,-10.6,-28.0,0.0,22.4
KZN,2023-01-07,-27.3,-29.2,0.0,20.6
KZN,2023-01-08,-25.0,-28.1,0.4,18.7
KZN,2023-01-09,-28.6,-32.5,0.0,14.1
KZN,2023-01-10,-25.0,-32.5,0.0,12.8
LKO,2023-01-01,20.6,8.9,0.0,9.2
LKO,2023-01-02,19.5,7.8,0.0,9.7
LKO,2023-01-03,19.1,6.4,0.0,9.7
LKO,2023-01-04,17.6,5.7,0.0,8.7
LKO,2023-01-05,16.9,4.3,0.0,9.8
LKO,2023-01-06,15.7,4.8,0.0,12.2
LKO,2023-01-07,17.2,4.8,0.0,11.9
LKO,2023-01-08,18.0,4.5,0.0,9.8
LKO,2023-01-09,18.7,5.2,0.0,10.0
LKO,2023-01-10,20.2,7.2,0.0,11.2
IXE,2023-01-01,31.3,23.0,0.0,18.8
IXE,2023-01-02,33.7,22.5,0.0,17.8
IXE,2023-01-03,32.5,23.3,0.0,18.0
IXE,2023-01-04,33.0,22.9,0.0,19.5
IXE,2023-01-05,33.3,22.0,0.0,19.5
IXE,2023-01-06,33.0,21.9,0.0,18.0
IXE,2023-01-07,32.0,22.7,0.0,20.0
IXE,2023-01-08,32.2,22.6,0.0,19.1
IXE,2023-01-09,33.2,22.8,0.0,17.2
IXE,2023-01-10,33.0,21.2,0.0,17.4
CCJ,2023-01-01,30.9,20.1,0.0,12.0
CCJ,2023-01-02,31.9,20.4,0.0,12.3
CCJ,2023-01-03,31.1,20.0,0.0,14.2
CCJ,2023-01-04,30.4,20.5,0.0,11.6
CCJ,2023-01-05,30.9,20.4,0.1,11.2
CCJ,2023-01-06,31.9,21.4,0.0,12.2
CCJ,2023-01-07,31.1,21.2,0.0,13.3
CCJ,2023-01-08,32.1,21.5,0.0,11.5
CCJ,2023-01-09,32.2,21.5,0.0,12.8
CCJ,2023-01-10,31.8,21.2,0.0,10.8
FNA,2023-01-01,32.7,21.9,0.0,18.5
FNA,2023-01-02,30.1,22.2,0.0,17.3
FNA,2023-01-03,32.4,24.1,0.0,14.9
FNA,2023-01-04,32.5,21.0,0.0,16.8
FNA,2023-01-05,29.7,21.9,0.0,16.5
FNA,2023-01-06,30.6,24.3,0.0,15.5
FNA,2023-01-07,30.6,23.9,0.0,16.5
FNA,2023-01-08,35.5,23.1,0.0,19.2
FNA,2023-01-09,36.0,23.5,0.0,15.3
FNA,2023-01-10,35.5,23.1,0.0,11.9
IAS,2023-01-01,15.4,3.9,0.0,10.7
IAS,2023-01-02,12.6,4.0,0.0,9.9
IAS,2023-01-03,10.9,0.9,0.0,10.8
IAS,2023-01-04,6.9,-0.7,0.7,16.9
IAS,2023-01-05,9.9,1.0,0.5,19.4
IAS,2023-01-06,7.2,0.5,0.1,29.3
IAS,2023-01-07,3.7,-2.0,0.6,9.5
IAS,2023-01-08,2.0,0.0,0.5,18.0
IAS,2023-01-09,7.8,0.9,0.0,24.1
IAS,2023-01-10,7.9,5.0,1.7,22.7
MGQ,2023-01-01,30.5,23.8,0.2,24.2
MGQ,2023-01-02,31.2,24.2,3.3,27.1
MGQ,2023-01-03,32.3,24.8,0.8,24.9
MGQ,2023-01-04,32.5,23.5,0.0,28.1
MGQ,2023-01-05,31.4,23.9,0.0,31.4
MGQ,2023-01-06,31.8,23.5,0.0,32.8
MGQ,2023-01-07,30.7,24.6,0.0,29.6
MGQ,2023-01-08,30.8,24.5,0.0,31.0
MGQ,2023-01-09,30.7,24.1,0.0,28.1
MGQ,2023-01-10,30.5,25.0,2.4,28.1
NAV,2023-01-01,6.3,-5.3,0.0,7.8
NAV,2023-01-02,5.1,-6.4,0.0,7.8
NAV,2023-01-03,5.4,-6.3,0.0,7.6
NAV,2023-01-04,4.9,-8.2,0.0,10.7
NAV,2023-01-05,6.6,-6.6,0.0,7.0
NAV,2023-01-06,7.4,-4.1,2.1,8.2
NAV,2023-01-07,3.5,-2.5,0.0,6.8
NAV,2023-01-08,4.1,-5.8,0.0,10.1
NAV,2023-01-09,3.6,-5.8,0.0,6.1
NAV,2023-01-10,7.6,-6.3,0.0,11.6
MHD,2023-01-01,10.1,-3.5,0.0,10.2
MHD,2023-01-02,7.6,-2.8,0.0,10.6
MHD,2023-01-03,11.7,-1.8,0.0,10.8
MHD,2023-01-04,11.2,-1.8,0.0,11.8
MHD,2023-01-05,11.6,-2.2,3.0,13.2
MHD,2023-01-06,8.9,1.2,0.4,11.3
MHD,2023-01-07,11.0,-0.6,0.0,12.4
MHD,2023-01-08,9.6,-2.2,0.0,16.3
MHD,2023-01-09,2.5,-3.9,0.8,17.9
MHD,2023-01-10,-3.6,-7.2,4.0,17.1
CKY,2023-01-01,30.7,22.3,0.0,13.4
CKY,2023-01-02,29.8,22.5,0.0,17.3
CKY,2023-01-03,30.0,23.6,0.0,17.0
CKY,2023-01-04,31.2,21.4,0.0,16.3
CKY,2023-01-05,29.0,22.6,0.0,14.1
CKY,2023-01-06,29.8,23.5,0.0,16.7
CKY,2023-01-07,29.2,22.9,0.0,13.2
CKY,2023-01-08,31.5,22.1,0.0,20.8
CKY,2023-01-09,31.6,23.9,0.0,17.1
CKY,2023-01-10,30.6,23.2,0.0,15.5
CND,2023-01-01,14.4,5.7,0.0,15.7
CND,2023-01-02,16.6,5.1,0.0,10.0
CND,2023-01-03,13.9,3.0,0.0,13.6
CND,2023-01-04,9.1,2.6,0.8,14.9
CND,2023-01-05,10.8,2.2,0.0,30.1
CND,2023-01-06,10.6,2.5,0.0,24.5
CND,2023-01-07,8.6,-1.5,0.0,12.0
CND,2023-01-08,8.6,4.0,0.0,12.3
CND,2023-01-09,10.5,5.6,0.0,27.9
CND,2023-01-10,12.8,7.2,0.0,27.0
ORN,2023-01-01,20.9,8.3,0.0,12.4
ORN,2023-01-02,20.2,9.0,0.0,10.0
ORN,2023-01-03,19.9,7.3,0.0,11.5
ORN,2023-01-04,18.0,7.9,0.0,12.2
ORN,2023-01-05,16.6,7.8,0.0,8.7
ORN,2023-01-06,16.6,5.8,0.0,8.6
ORN,2023-01-07,18.1,6.0,0.0,13.6
ORN,2023-01-08,20.1,8.9,0.0,23.7
ORN,2023-01-09,20.3,15.1,0.3,30.7
ORN,2023-01-10,20.8,13.1,0.3,17.1
ABS,2023-01-01,21.3,9.1,0.0,20.4
ABS,2023-01-02,21.0,9.1,0.0,20.9
ABS,2023-01-03,20.4,9.4,0.0,23.6
ABS,2023-01-04,20.8,9.1,0.0,22.0
ABS,2023-01-05,20.9,10.1,0.0,22.4
ABS,2023-01-06,21.5,10.2,0.0,21.0
ABS,2023-01-07,20.6,9.8,0.0,19.2
ABS,2023-01-08,21.6,8.3,0.0,21.2
ABS,2023-01-09,19.9,10.4,0.0,21.5
ABS,2023-01-10,20.0,8.9,0.0,15.8
ADE,2023-01-01,26.1,23.4,5.8,36.0
ADE,2023-01-02,26.8,23.9,1.1,37.7
ADE,2023-01-03,27.1,24.0,0.2,32.1
ADE,2023-01-04,27.0,23.4,0.2,32.0
ADE,2023-01-05,27.2,22.7,0.8,25.5
ADE,2023-01-06,27.4,24.1,0.2,28.0
ADE,2023-01-07,26.9,23.3,1.2,23.3
ADE,2023-01-08,26.7,22.7,2.2,22.7
ADE,2023-01-09,27.5,23.4,0.0,23.5
ADE,2023-01-10,27.1,24.3,0.5,27.0
ISB,2023-01-01,15.2,2.0,0.0,11.1
ISB,2023-01-02,14.2,3.1,0.0,13.3
ISB,2023-01-03,13.9,2.6,0.0,12.0
ISB,2023-01-04,14.7,3.5,0.0,12.8
ISB,2023-01-05,15.1,3.2,0.0,10.2
ISB,2023-01-06,13.8,4.8,0.0,8.0
ISB,2023-01-07,14.0,4.4,0.2,15.5
ISB,2023-01-08,12.1,7.2,1.1,18.2
ISB,2023-01-09,15.0,6.8,0.1,22.5
ISB,2023-01-10,16.6,5.8,0.0,16.0
BEN,2023-01-01,18.2,9.1,0.3,14.7
BEN,2023-01-02,19.1,9.6,0.0,17.7
BEN,2023-01-03,19.2,9.8,0.0,18.8
BEN,2023-01-04,18.3,10.5,2.0,17.8
BEN,2023-01-05,18.6,13.2,2.0,16.1
BEN,2023-01-06,19.0,12.2,0.0,12.7
BEN,2023-01-07,17.0,10.5,5.5,13.6
BEN,2023-01-08,16.6,10.2,0.4,16.3
BEN,2023-01-09,18.1,9.6,0.2,15.3
BEN,2023-01-10,19.5,11.8,0.2,28.7
OUA,2023-01-01,29.8,15.6,0.0,17.3
OUA,2023-01-02,29.5,14.2,0.0,15.8
OUA,2023-01-03,29.2,14.3,0.0,16.3
OUA,2023-01-04,30.9,14.6,0.0,15.5
OUA,2023-01-05,32.2,16.8,0.0,13.9
OUA,2023-01-06,33.1,17.2,0.0,14.3
OUA,2023-01-07,33.8,18.0,0.0,16.2
OUA,2023-01-08,34.9,18.2,0.0,14.7
OUA,2023-01-09,33.8,18.9,0.0,17.3
OUA,2023-01-10,32.4,18.8,0.0,16.8
GZP,2023-01-01,17.0,7.3,0.0,7.0
GZP,2023-01-02,18.4,9.3,0.0,4.7
GZP,2023-01-03,17.9,9.5,0.0,5.8
GZP,2023-01-04,18.2,9.5,0.0,7.0
GZP,2023-01-05,17.9,8.3,0.0,8.0
GZP,2023-01-06,18.0,9.2,0.1,10.5
GZP,2023-01-07,17.9,7.4,0.0,12.1
GZP,2023-01-08,16.7,8.5,0.0,6.9
GZP,2023-01-09,16.2,7.9,0.0,10.6
GZP,2023-01-10,16.5,7.2,0.0,10.8
EBL,2023-01-01,14.9,0.9,0.0,12.4
EBL,2023-01-02,15.8,0.0,0.0,10.0
EBL,2023-01-03,16.6,1.0,0.0,11.0
EBL,2023-01-04,16.5,0.1,0.6,12.6
EBL,2023-01-05,13.4,6.0,1.2,10.1
EBL,2023-01-06,11.7,5.8,0.8,8.0
EBL,2023-01-07,10.1,5.7,2.5,8.6
EBL,2023-01-08,11.1,3.2,2.2,7.1
EBL,2023-01-09,11.1,1.8,0.8,9.8
EBL,2023-01-10,11.6,0.6,0.0,10.6
INI,2023-01-01,10.0,0.7,0.0,8.3
INI,2023-01-02,10.5,1.2,0.0,7.1
INI,2023-01-03,11.1,1.4,0.0,6.1
INI,2023-01-04,7.1,1.6,0.0,5.8
INI,2023-01-05,11.8,1.7,0.0,11.9
INI,2023-01-06,11.8,0.4,0.1,13.3
INI,2023-01-07,9.8,-0.4,0.0,4.7
INI,2023-01-08,10.1,-1.2,0.0,10.1
INI,2023-01-09,11.6,-1.2,0.0,18.6
INI,2023-01-10,5.9,2.9,11.6,20.6
DIY,2023-01-01,9.8,-4.3,0.0,8.4
DIY,2023-01-02,10.0,-3.8,0.0,9.2
DIY,2023-01-03,9.9,-5.1,0.0,9.8
DIY,2023-01-04,11.2,-5.2,0.0,12.2
DIY,2023-01-05,11.9,-2.7,0.0,10.3
DIY,2023-01-06,7.3,-3.9,0.0,9.4
DIY,2023-01-07,9.1,-1.5,0.8,8.4
DIY,2023-01-08,6.1,-2.4,0.0,9.5
DIY,2023-01-09,7.0,-4.1,0.0,8.9
DIY,2023-01-10,7.3,-4.3,0.0,9.2
ERZ,2023-01-01,3.9,-8.9,0.0,5.4
ERZ,2023-01-02,5.8,-8.4,0.0,4.1
ERZ,2023-01-03,8.0,-3.9,0.0,5.1
ERZ,2023-01-04,6.4,-3.2,0.0,7.9
ERZ,2023-01-05,3.8,-6.2,0.0,10.2
ERZ,2023-01-06,5.2,-7.9,0.4,18.4
ERZ,2023-01-07,2.5,-4.8,0.5,19.8
ERZ,2023-01-08,0.6,-7.8,0.0,13.8
ERZ,2023-01-09,-0.4,-9.2,0.0,6.9
ERZ,2023-01-10,1.0,-12.3,0.0,7.6
HAK,2023-01-01,17.2,15.6,3.0,23.2
HAK,2023-01-02,18.2,16.1,4.3,21.3
HAK,2023-01-03,17.1,16.3,0.9,24.4
HAK,2023-01-04,19.0,16.4,0.1,23.2
HAK,2023-01-05,20.4,15.4,0.3,25.1
HAK,2023-01-06,21.1,16.6,0.0,24.6
HAK,2023-01-07,20.5,17.5,1.2,16.6
HAK,2023-01-08,19.6,17.8,6.4,18.9
HAK,2023-01-09,21.2,17.9,6.6,18.4
HAK,2023-01-10,20.0,18.5,14.8,17.7
GZT,2023-01-01,10.6,2.5,0.0,14.4
GZT,2023-01-02,11.8,2.1,0.0,15.1
GZT,2023-01-03,11.6,3.5,0.0,15.5
GZT,2023-01-04,12.8,2.1,0.0,18.8
GZT,2023-01-05,13.6,2.7,0.0,19.2
GZT,2023-01-06,9.6,1.9,0.0,11.2
GZT,2023-01-07,10.3,2.2,0.6,11.4
GZT,2023-01-08,8.4,0.4,0.0,7.3
GZT,2023-01-09,7.9,0.2,0.0,15.5
GZT,2023-01-10,9.1,-1.5,0.0,9.8
KRR,2023-01-01,11.6,5.4,0.0,26.2
KRR,2023-01-02,12.7,7.3,0.0,28.5
KRR,2023-01-03,12.9,5.5,0.0,14.8
KRR,2023-01-04,8.9,3.7,0.5,15.6
KRR,2023-01-05,8.2,0.8,0.0,37.6
KRR,2023-01-06,9.1,5.9,18.0,42.4
KRR,2023-01-07,5.7,-7.3,0.3,25.1
KRR,2023-01-08,-5.7,-10.5,0.0,20.6
KRR,2023-01-09,0.5,-9.2,0.0,23.0
KRR,2023-01-10,-0.7,-5.7,0.0,32.4
PEW,2023-01-01,16.3,2.7,0.0,10.7
PEW,2023-01-02,15.9,2.2,0.0,6.3
PEW,2023-01-03,15.5,1.5,0.0,7.4
PEW,2023-01-04,16.3,2.0,0.0,7.6
PEW,2023-01-05,16.2,2.5,0.0,4.8
PEW,2023-01-06,15.1,4.2,0.0,6.9
PEW,2023-01-07,15.9,7.7,0.0,13.4
PEW,2023-01-08,15.9,6.9,0.2,10.5
PEW,2023-01-09,19.9,4.8,0.0,11.9
PEW,2023-01-10,19.6,6.1,0.0,9.4
SLL,2023-01-01,30.0,21.8,0.0,20.5
SLL,2023-01-02,30.9,21.6,0.0,22.7
SLL,2023-01-03,28.9,21.0,0.0,20.8
SLL,2023-01-04,26.8,20.6,0.0,19.0
SLL,2023-01-05,26.6,19.5,0.0,14.2
SLL,2023-01-06,26.9,20.3,0.0,17.2
SLL,2023-01-07,26.1,20.4,0.1,13.2
SLL,2023-01-08,26.7,19.5,0.0,12.2
SLL,2023-01-09,27.0,19.1,0.0,15.1
SLL,2023-01-10,26.5,19.7,0.0,13.4
SKD,2023-01-01,7.2,-3.7,0.0,10.1
SKD,2023-01-02,7.1,-4.3,0.0,11.6
SKD,2023-01-03,6.4,-4.3,0.2,15.6
SKD,2023-01-04,12.3,2.8,0.1,14.2
SKD,2023-01-05,15.6,1.6,0.0,14.9
SKD,2023-01-06,11.1,3.0,1.7,20.6
SKD,2023-01-07,15.5,1.6,0.7,20.0
SKD,2023-01-08,11.9,1.2,2.2,16.3
SKD,2023-01-09,9.8,-0.1,9.9,21.5
SKD,2023-01-10,0.9,-8.8,27.1,20.1
MJI,2023-01-01,18.2,9.9,0.0,8.2
MJI,2023-01-02,18.0,12.3,0.9,12.0
MJI,2023-01-03,19.5,11.6,0.0,11.7
MJI,2023-01-04,19.2,9.7,0.0,9.0
MJI,2023-01-05,18.0,10.0,0.0,13.6
MJI,2023-01-06,16.8,10.8,0.0,15.5
MJI,2023-01-07,15.2,11.2,7.5,19.1
MJI,2023-01-08,16.6,11.1,3.1,14.9
MJI,2023-01-09,18.5,9.9,0.0,24.4
MJI,2023-01-10,18.6,13.2,0.0,28.8
KAN,2023-01-01,24.9,12.2,0.0,17.2
KAN,2023-01-02,25.1,12.9,0.0,15.8
KAN,2023-01-03,25.6,13.1,0.0,16.1
KAN,2023-01-04,26.8,13.6,0.0,16.4
KAN,2023-01-05,27.0,13.9,0.0,15.0
KAN,2023-01-06,27.3,13.5,0.0,15.1
KAN,2023-01-07,27.7,13.6,0.0,14.8
KAN,2023-01-08,27.9,12.5,0.0,14.7
KAN,2023-01-09,27.6,13.4,0.0,15.9
KAN,2023-01-10,26.5,13.9,0.0,17.3
KYA,2023-01-01,4.6,-3.4,0.0,11.1
KYA,2023-01-02,3.5,-3.8,0.0,9.8
KYA,2023-01-03,3.2,-5.4,0.0,7.8
KYA,2023-01-04,4.2,-2.5,0.0,8.1
KYA,2023-01-05,4.4,-3.5,0.0,10.0
KYA,2023-01-06,6.3,-4.8,1.0,13.2
KYA,2023-01-07,4.4,-3.4,0.0,11.2
KYA,2023-01-08,2.7,-4.8,0.0,9.7
KYA,2023-01-09,2.5,-4.6,0.0,9.2
KYA,2023-01-10,8.6,-6.3,0.0,12.5
ASM,2023-01-01,19.9,9.4,1.1,12.1
ASM,2023-01-02,21.1,10.2,1.1,16.6
ASM,2023-01-03,21.7,9.1,0.0,15.0
ASM,2023-01-04,23.7,10.1,0.0,14.4
ASM,2023-01-05,21.6,9.0,1.3,11.5
ASM,2023-01-06,20.5,10.9,0.3,10.1
ASM,2023-01-07,20.4,8.1,0.0,11.1
ASM,2023-01-08,21.9,8.6,0.0,10.6
ASM,2023-01-09,21.7,9.6,0.0,23.7
ASM,2023-01-10,19.8,8.6,2.2,11.2
CGP,2023-01-01,24.8,13.2,0.0,10.2
CGP,2023-01-02,25.7,13.2,0.0,10.3
CGP,2023-01-03,24.9,12.9,0.0,11.7
CGP,2023-01-04,24.9,13.5,0.0,12.8
CGP,2023-01-05,24.8,13.6,0.0,14.1
CGP,2023-01-06,22.6,14.1,0.0,11.3
CGP,2023-01-07,23.1,14.3,0.0,12.2
CGP,2023-01-08,23.9,15.2,0.0,10.5
CGP,2023-01-09,25.9,16.4,0.0,10.0
CGP,2023-01-10,25.8,15.6,0.0,10.3
MUX,2023-01-01,18.1,6.1,0.0,9.0
MUX,2023-01-02,19.2,7.5,0.0,11.8
MUX,2023-01-03,19.1,5.9,0.0,10.1
MUX,2023-01-04,20.0,5.5,0.0,10.4
MUX,2023-01-05,19.3,4.2,0.0,10.2
MUX,2023-01-06,18.0,4.0,0.0,8.7
MUX,2023-01-07,17.6,6.2,0.0,9.5
MUX,2023-01-08,16.6,6.1,0.0,7.7
MUX,2023-01-09,19.2,7.3,0.0,8.8
MUX,2023-01-10,20.5,6.6,0.0,8.7
PZU,2023-01-01,28.0,22.3,5.6,32.4
PZU,2023-01-02,26.6,23.1,3.8,23.2
PZU,2023-01-03,27.8,22.1,2.5,23.8
PZU,2023-01-04,24.5,21.8,9.3,32.4
PZU,2023-01-05,24.4,20.6,0.4,31.8
PZU,2023-01-06,25.0,19.7,0.0,28.4
PZU,2023-01-07,24.7,18.0,0.0,25.2
PZU,2023-01-08,24.9,18.5,0.0,23.9
PZU,2023-01-09,26.7,19.5,0.0,26.3
PZU,2023-01-10,25.1,19.7,0.0,31.0
RKT,2023-01-01,23.3,14.0,0.0,10.3
RKT,2023-01-02,25.1,14.6,0.0,6.4
RKT,2023-01-03,24.5,16.0,1.7,15.6
RKT,2023-01-04,24.5,13.5,0.0,22.5
RKT,2023-01-05,27.6,19.1,0.0,22.2
RKT,2023-01-06,25.2,17.0,0.6,19.5
RKT,2023-01-07,20.8,14.4,5.1,21.6
RKT,2023-01-08,21.9,13.1,0.0,12.4
RKT,2023-01-09,22.6,13.9,0.0,11.8
RKT,2023-01-10,27.5,15.9,0.0,25.8
UBN,2023-01-01,-20.0,-24.8,0.0,7.0
UBN,2023-01-02,-17.5,-26.1,0.0,10.0
UBN,2023-01-03,-19.5,-24.2,0.0,6.7
UBN,2023-01-04,-14.1,-28.0,0.0,11.8
UBN,2023-01-05,-10.2,-23.1,0.0,11.6
UBN,2023-01-06,-11.2,-19.1,0.0,8.7
UBN,2023-01-07,-7.8,-19.9,0.0,15.3
UBN,2023-01-08,-7.3,-19.1,0.0,9.9
UBN,2023-01-09,-6.4,-16.0,0.0,14.2
UBN,2023-01-10,-2.5,-15.6,0.0,14.0
GIZ,2023-01-01,28.5,23.1,0.0,22.8
GIZ,2023-01-02,28.6,25.0,0.2,23.8
GIZ,2023-01-03,28.1,25.1,0.3,29.1
GIZ,2023-01-04,28.0,23.9,1.0,26.1
GIZ,2023-01-05,28.2,23.1,0.0,21.3
GIZ,2023-01-06,28.3,22.1,0.0,18.5
GIZ,2023-01-07,28.1,21.8,0.0,22.9
GIZ,2023-01-08,27.9,21.9,0.0,20.8
GIZ,2023-01-09,27.8,22.5,0.7,24.2
GIZ,2023-01-10,28.2,23.0,0.4,19.5
SZF,2023-01-01,14.8,2.7,0.0,9.5
SZF,2023-01-02,14.6,1.1,0.0,12.2
SZF,2023-01-03,14.9,0.9,0.0,11.0
SZF,2023-01-04,12.8,-0.2,3.9,12.6
SZF,2023-01-05,13.9,4.3,2.3,15.9
SZF,2023-01-06,11.4,4.9,2.4,20.3
SZF,2023-01-07,9.2,3.3,2.9,18.1
SZF,2023-01-08,6.7,2.6,2.0,10.5
SZF,2023-01-09,9.2,-0.7,0.0,16.6
SZF,2023-01-10,13.1,-1.2,0.0,11.3
VAN,2023-01-01,4.4,-4.9,0.0,9.1
VAN,2023-01-02,4.0,-3.0,0.0,9.5
VAN,2023-01-03,4.3,-4.2,0.0,5.9
VAN,2023-01-04,4.5,-4.3,0.0,7.1
VAN,2023-01-05,3.8,-4.6,0.0,7.6
VAN,2023-01-06,4.4,-4.4,0.0,11.5
VAN,2023-01-07,3.6,-1.8,0.6,18.8
VAN,2023-01-08,1.4,-3.5,0.3,13.8
VAN,2023-01-09,-1.4,-10.6,10.9,9.6
VAN,2023-01-10,-4.4,-12.5,0.0,8.8
VAS,2023-01-01,4.0,-7.9,0.0,8.0
VAS,2023-01-02,5.6,-7.2,0.0,9.0
VAS,2023-01-03,6.8,-4.7,0.0,11.7
VAS,2023-01-04,5.2,-6.3,0.0,10.5
VAS,2023-01-05,3.4,-4.6,0.0,9.7
VAS,2023-01-06,4.5,-5.6,2.0,15.8
VAS,2023-01-07,-0.1,-4.7,0.3,14.1
VAS,2023-01-08,0.3,-7.5,0.0,10.0
VAS,2023-01-09,-1.3,-8.3,0.0,10.8
VAS,2023-01-10,2.4,-8.9,0.0,11.8
ADJ,2023-01-01,10.7,5.7,0.0,31.1
ADJ,2023-01-02,10.6,6.0,2.1,30.1
ADJ,2023-01-03,11.8,5.0,16.1,30.1
ADJ,2023-01-04,10.7,6.0,0.2,19.5
ADJ,2023-01-05,13.3,6.6,0.0,21.0
ADJ,2023-01-06,12.8,6.3,0.0,19.0
ADJ,2023-01-07,13.2,7.9,0.0,19.9
ADJ,2023-01-08,13.2,6.3,0.0,18.1
ADJ,2023-01-09,11.8,5.1,0.7,16.6
ADJ,2023-01-10,12.2,3.5,0.2,16.7
CZL,2023-01-01,18.4,3.4,0.0,9.7
CZL,2023-01-02,17.1,3.5,0.0,12.2
CZL,2023-01-03,16.2,2.8,0.0,8.4
CZL,2023-01-04,13.2,-0.3,0.1,9.4
CZL,2023-01-05,11.8,4.8,0.1,6.9
CZL,2023-01-06,12.8,3.5,0.0,6.4
CZL,2023-01-07,14.4,0.6,0.0,8.4
CZL,2023-01-08,16.2,1.8,0.0,14.5
CZL,2023-01-09,17.1,7.8,0.8,17.4
CZL,2023-01-10,13.1,4.7,0.2,17.1
UET,2023-01-01,8.2,1.3,0.0,12.6
UET,2023-01-02,7.2,0.9,0.0,12.3
UET,2023-01-03,7.3,-1.3,0.0,9.4
UET,2023-01-04,7.4,-2.2,0.0,5.4
UET,2023-01-05,13.6,1.5,0.0,6.4
UET,2023-01-06,13.6,2.0,0.0,7.5
UET,2023-01-07,14.5,2.2,0.2,8.9
UET,2023-01-08,10.6,4.6,7.2,9.3
UET,2023-01-09,12.8,2.5,0.2,9.9
UET,2023-01-10,14.9,1.5,0.0,14.1
TUU,2023-01-01,18.8,8.6,0.1,25.6
TUU,2023-01-02,18.4,7.5,1.3,19.9
TUU,2023-01-03,18.7,8.8,2.1,22.8
TUU,2023-01-04,15.2,5.2,0.0,15.8
TUU,2023-01-05,14.8,3.3,0.0,9.8
TUU,2023-01-06,16.4,2.2,0.0,12.9
TUU,2023-01-07,17.4,2.5,0.0,11.9
TUU,2023-01-08,20.0,5.0,0.7,17.4
TUU,2023-01-09,13.9,6.5,4.1,18.1
TUU,2023-01-10,12.6,2.5,0.0,11.2
TIF,2023-01-01,20.8,10.6,0.0,31.3
TIF,2023-01-02,20.2,11.4,4.9,27.9
TIF,2023-01-03,21.3,11.6,2.3,25.1
